title,price,OS,SSD,Display,In_build_sw,warranty,id_laptop,RAM_GB,RAM_Type,Proc_Manufacturer,Proc_Series,Proc_Generation,Proc_Cores
ASUS VivoBook Gaming (2020) Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics...,87390,64 bit Windows 10 Operating System,256,39.62 cm (15.6 inch) Display,"My Asus, Splendid, Tru2Life",1 Year Onsite Warranty,512,8,DDR4,Intel,Core i7,10.0,
HP Victus Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,111500,64 bit Windows 11 Operating System,512,40.89 cm (16.1 Inch) Display,,1 Year Onsite Warranty,513,16,DDR5,AMD,Ryzen 7,,8.0
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i5 12th Gen - (16 GB/512 GB SSD/...,124990,Windows 11 Operating System,512,36.83 cm (14.5 inch) Touchscreen Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,514,16,DDR5,Intel,Core i5,12.0,
HP Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,29990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,515,8,DDR4,AMD,Athlon,,2.0
acer Intel EVO Swift 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF514-55TA Thin and Light ...,79990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Touchscreen Display,,1 Year International Travelers Warranty (ITW),516,8,DDR4,Intel,Core i5,11.0,
ASUS Vivobook 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415EA-EB342WS Notebook,35990,64 bit Windows 11 Operating System,256,35.56 cm (14 inch) Display,"Windows 11 Home, Microsoft Office Home & Student 2019, 1 Year Mcafee",1 Year Onsite Warranty,517,8,DDR4,Intel,Core i3,11.0,
ASUS ROG Flow X13 (2022) with Radeon RX 6850M XT eGPU Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windo...,247990,64 bit Windows 11 Operating System,1024,34.04 cm (13.4 Inch) Touchscreen Display,,1 Year Onsite Warranty,519,16,DDR5,AMD,Ryzen 7,,8.0
HP HP 250 G7 Core i5 10th Gen - (8 GB/512 GB HDD/512 GB SSD/Windows 10 Home) 250 G7 Notebook Notebook,54890,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,Windows 10,1 Year,520,8,DDR4,Intel,Core i5,10.0,
Lenovo Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) 15ITL05 Thin and Light Laptop,58226,Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,521,16,DDR4,Intel,Core i5,11.0,
ASUS Zenbook 14X (2022) Space Edition Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX5401ZAS-...,114990,Windows 11 Operating System,512,35.56 cm (14 inch) Touchscreen Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,522,16,DDR5,Intel,Core i5,12.0,
HP 14s Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s- dq3032tu Thin and Light Laptop,28990,64 bit Windows 11 Operating System,256,35.56 cm (14 Inch) Display,,1 Year onsite warranty,523,8,DDR4,Intel,Celeron,,2.0
ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and...,109990,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,524,8,DDR3,Intel,Core i5,10.0,
ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,154990,64 bit Windows 10 Operating System,1024,35.56 cm (14 inch) Display,,1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,525,16,DDR3,Intel,Core i7,10.0,
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,49990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,526,16,DDR4,Intel,Core i5,10.0,
HP Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 14s-fq1089au Thin and Light Laptop,40390,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year onsite warranty,527,8,DDR4,AMD,Ryzen 3,,4.0
ASUS ROG Zephyrus G14 Ryzen 7 Octa Core Ryzen 7-4800HS 4th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB G...,76990,64 bit Windows 10 Operating System,1024,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019,1 Year Onsite Warranty,528,8,DDR4,AMD,Ryzen 7,4.0,8.0
APPLE 2022 MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) Z160000Z1,139000,Mac OS Operating System,512,34.54 cm (13.6 Inch) Display,"Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player",1 Year Limited Warranty,529,8,Unified Memory,Apple,M2,,
acer Nitro 5 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,67990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,"Acer Care Center, Acer Product Registration, NitroSense, Quick Access",1 Year International Travelers Warranty (ITW),508,8,DDR4,AMD,Ryzen 5,,6.0
ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (32 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,177900,64 bit Windows 11 Operating System,1024,34.04 cm (13.4 Inch) Touchscreen Display,,1 Year Onsite Warranty,531,32,DDR5,AMD,Ryzen 7,,8.0
ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/2 GB Graphic...,89990,64 bit Windows 11 Operating System,1024,35.56 cm (14 inch) Touchscreen Display,Office Home and Student 2021,1 Year Onsite Warranty,532,16,DDR4,Intel,Core i7,11.0,
HP 15s Intel Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 15s-du3614TU Thin and Light...,40390,64 bit Windows 11 Operating System,256,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,535,8,DDR4,Intel,Core i3,11.0,
DELL Allienware Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,176490,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Premium Support Plus (Includes ADP),536,16,DDR5,Intel,Core i7,12.0,
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,42990,64 bit Windows 11 Operating System,512,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,321,8,DDR4,Intel,Core i5,10.0,
ASUS TUF Gaming F15 (2022) Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,122990,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,67,16,DDR5,Intel,Core i7,12.0,
ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graph...,79990,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Touchscreen Display,Office Home and Student 2021,1 Year Onsite Warranty,37,16,DDR4,Intel,Core i5,11.0,
ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (32 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,167990,64 bit Windows 11 Operating System,1024,34.04 cm (13.4 Inch) Touchscreen Display,,1 Year Onsite Warranty,531,32,DDR5,AMD,Ryzen 7,,8.0
ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/AMD ...,151990,Windows 11 Operating System,1024,34.04 cm (13.4 Inch) Touchscreen Display,Microsoft Office Home & Student,1 Year Onsite Warranty,537,16,DDR5,AMD,Ryzen 9,,8.0
DELL Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050...,98990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Office Home and Student 2021,1 Year Premium Support,538,16,DDR4,AMD,Ryzen 7,,8.0
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron...,68490,64 bit Windows 11 Operating System,256,39.62 cm (15.6 Inch) Display,,1 Year Onsite Hardware Service,539,8,DDR4,Intel,Core i5,11.0,
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5518 Thin and Li...,73890,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019,1 Year Onsite Warranty,540,16,DDR4,Intel,Core i5,11.0,
HP Spectre Intel Evo Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) ef0053TU Notebook,124999,64 bit Windows 11 Operating System,512,34.29 cm (13.5 inch) Display,,1 Year Onsite Warranty,541,16,DDR4,Intel,Core i7,12.0,
DELL Inspiron 7000 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 7490 Thin and Li...,89619,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",542,8,DDR4,Intel,Core i5,10.0,
DELL Allienware Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 30...,246490,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 Inch) Display,,1 Year Onsite Premium Support Plus (Includes ADP),543,16,DDR5,Intel,Core i7,12.0,
HP Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) FB0051AX Laptop,74990,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 YEAR,544,8,DDR4,AMD,Ryzen 5,,6.0
HP HP Pavilion Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,62990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,"HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts",1 Year Onsite Warranty,545,8,DDR4,AMD,Ryzen 5,,6.0
DELL Vostro Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10) Vostro 3405 Thin and Light Laptop,49490,64 bit Windows 10 Operating System,512,35.56 cm (14 inches) Display,,1 Year Onsite Warranty,546,8,DDR4,AMD,Ryzen 5,,4.0
Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Ideapad 3 15IML05 T...,40200,64 bit Windows 10 Operating System,256,39.62 cm (15.6 Inch) Display,Microsoft Office Home and Student 2019,1 Year Onsite Warranty,547,4,DDR4,Intel,Core i3,10.0,
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) 5518 Laptop,70990,Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",548,8,DDR4,Intel,Core i5,11.0,
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) D560753WIN9S Laptop,72990,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,12 MONTHS,549,16,DDR4,Intel,Core i5,11.0,
ASUS ROG Flow X13 Ryzen 7 Octa Core AMD R7-6800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,147990,64 bit Windows 11 Operating System,1024,34.04 cm (13.4 Inch) Touchscreen Display,,1 Year Onsite Warranty,550,16,DDR5,AMD,Ryzen 7,,8.0
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,87907,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,"Windows 11, 1 Year McAfee",1 Year Onsite Warranty,127,16,DDR4,AMD,Ryzen 7,,8.0
ASUS TUF Gaming A15 (2022) Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NV...,96990,Windows 11 Operating System,1024,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,552,16,DDR5,AMD,Ryzen 7,,8.0
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5-5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphi...,71990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,554,16,DDR4,AMD,Ryzen 5,,6.0
HP 14s Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1029AU Thin and Light Laptop,44900,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,"Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart, HP Support Assistant",1 Year Onsite Warranty,556,8,DDR4,AMD,Ryzen 3,,4.0
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X515EA-BR312TS Thin and Light Laptop,35990,64 bit Windows 10 Operating System,256,39.62 cm (15.6 inch) Display,Office Home and Student 2019,1 Year Onsite Warranty,557,8,DDR4,Intel,Core i3,11.0,
Infinix INBook X2 Plus Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,47990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,559,8,DDR4,Intel,Core i5,11.0,
acer Swift 7 Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF713-51 Thin and Light Laptop,86867,64 bit Windows 10 Operating System,256,33.78 cm (13.3 inch) Display,"Acer Care Center, Acer Configuration Manager, Acer Portal, Acer Quick Access, Microsoft Office Home and Student 2016",1 Year International Travelers Warranty (ITW),560,8,DDR3,Intel,Core i5,7.0,
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) P...,129490,64 bit Windows 11 Operating System,1024,39.62 cm (15.6 inch) Display,,2 Year On-Site Warranty,561,16,DDR4,Intel,Core i7,12.0,
MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) ...,74990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 Inch) Display,,2 Year Carry-In Warranty Term,563,8,DDR4,Intel,Core i7,11.0,
DELL Allienware Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX ...,168990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Premium Support Plus (Includes ADP),564,16,DDR5,Intel,Core i7,12.0,
DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,44348,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019,"1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail",565,4,DDR4,Intel,Core i3,11.0,
ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) K413EA-EB303TS|K413...,44990,64 bit Windows 10 Operating System,512,35.56 cm (14 inch) Display,Microsoft Office Home and Student 2019,1 Year Onsite Warranty,566,8,DDR4,Intel,Core i3,11.0,
DELL Inspiron Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,40990,64 bit Windows 11 Operating System,256,38.0 cm (14.96 cm) Display,Office Home and Student 2021,1 Year Onsite Warranty,567,8,DDR4,Intel,Core i3,10.0,
DELL Ryzen 5 Hexa Core AMD R5-6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,81990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Hardware Service,568,8,DDR5,AMD,Ryzen 5,,6.0
acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,119990,64 bit Windows 10 Operating System,256,39.62 cm (15.6 inch) Display,"PredatorSense, Acer Product Registration, Acer Care Center, Acer Collection, Quick Access",1 Year International Travelers Warranty (ITW),569,16,DDR4,Intel,Core i7,10.0,
DELL Vostro Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,89694,64 bit Windows 11 Operating System,512,40.64 cm (16 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Hardware Service,570,8,DDR4,Intel,Core i5,12.0,
HP 14s Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1030AU Thin and Light Laptop,52490,64 bit Windows 10 Operating System,512,35.56 cm (14 Inch) Display,"McAfee LiveSafe (30 day Free trial), Microsoft Office Home & Student 2019, HP Documentation, HP Smart, HP Support Assistant, HP SSRM",1 Year Onsite Warranty,571,8,DDR4,AMD,Ryzen 5,,6.0
ASUS VivoBook K15 OLED (2022) Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L5...,60990,64 bit Windows 10 Operating System,256,39.62 cm (15.6 inch) Display,"Microsoft Office Home and Student 2019, AppDeals, Splendid, Tru2Life, Link to MyASUS",1 Year Onsite Warranty,572,16,DDR4,Intel,Core i5,11.0,
HP Victus Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,104990,64 bit Windows 11 Operating System,1024,40.89 cm (16.1 inch) Display,"Microsoft Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts",1 Year Onsite Warranty,573,16,DDR4,AMD,Ryzen 7,,8.0
acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,134990,64 bit Windows 10 Operating System,1024,39.62 cm (15.6 inches) Display,"Acer Care Center, Acer Product Registration, Planet 9, Predator Sense",1 Year International Travelers Warranty (ITW),574,16,DDR4,Intel,Core i7,11.0,
HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 16-d0310...,84419,Windows 11 Operating System,512,40.89 cm (16.1 Inch) Touchscreen Display,,1 Year Onsite Warranty,575,8,DDR4,Intel,Core i5,11.0,
RedmiBook 15 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Thin and Light Laptop,37999,Windows 10 Operating System,512,39.62 cm (15.6 Inch) Display,"MS Office Home & Student 2019, Mi Smart Share, DTS Audio processing",1 Year Onsite Warranty,576,8,DDR4,Intel,Core i3,11.0,
HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh1108AU Thin and Light La...,62690,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,"Microsoft Office Home & Student 2019, HP Documentation",1 Year onsite warranty,579,16,DDR4,AMD,Ryzen 5,,6.0
Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,62990,64 bit Windows 10 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection,580,8,DDR4,Intel,Core i5,10.0,
DELL G15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G...,84990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Premium Support,582,16,DDR5,Intel,Core i5,12.0,
Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light ...,25990,64 bit Windows 10 Operating System,256,35.56 cm (14 inch) Display,,1 Year Onsite�Warranty,583,4,DDR4,Intel,Celeron,4.0,2.0
Lenovo Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 10 Home) E41-55 Thin and Light Laptop,20990,Windows 10 Operating System,256,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,584,4,DDR4,AMD,Athlon,,2.0
DELL Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Thin and Light Laptop,112104,64 bit Windows 11 Operating System,512,33.78 cm (13.3 Inch) Display,,1 Year Onsite Hardware Service,585,16,DDR5,Intel,Core i7,12.0,
Lenovo IdeaPad Gaming 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,84990,Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Carry-in Warranty,586,16,DDR4,Intel,Core i5,12.0,
ASUS Vivobook Pro 16X OLED (2021) Ryzen 9 Octa Core 5900H 9th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 ...,130500,64 bit Windows 11 Operating System,1024,40.64 cm (16 Inch) Display,Office Home and Student 2019 included,1 Year onsite Warranty,587,16,DDR4,AMD,Ryzen 9,9.0,8.0
HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,75370,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,197,8,DDR4,AMD,Ryzen 5,,6.0
ASUS ROG Zephyrus S15 Core i7 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce ...,234990,64 bit Windows 10 Operating System,1024,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,589,32,DDR4,Intel,Core i7,10.0,
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,79490,64 bit Windows 10 Operating System,512,35.56 cm (14 Inch) Touchscreen Display,Microsoft Office Home & Student 2019,1 Year Onsite Warranty,591,16,DDR4,Intel,Core i5,11.0,
acer Aspire 3 Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,28490,64 bit Windows 11 Operating System,256,35.56 cm (14 inch) Display,,1 Year International Travelers Warranty (ITW),592,8,DDR4,Intel,Pentium,,
ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6...,174990,Windows 11 Operating System,512,40.64 cm (16 Inch) Display,Microsoft Office Home & Student,1 Year Onsite Warranty,593,16,DDR5,Intel,Core i7,12.0,
ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L702WS Laptop,85541,Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,,1 Year Onsite warranty,594,16,DDR5,Intel,Core i7,12.0,
ASUS Vivobook Flip Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) TP3402ZA-LZ511WS 2 in 1 Lapto...,76990,64 bit Windows 11 Operating System,512,35.56 cm (14 inch) Touchscreen Display,,1 Year Onsite Warranty,595,16,DDR4,Intel,Core i5,12.0,
ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon AMD) GV301RA-L...,114990,64 bit Windows 11 Operating System,1024,34.04 cm (13.4 Inch) Touchscreen Display,,1 Year Onsite Warranty,596,16,DDR5,AMD,Ryzen 7,,8.0
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics) 16-B1370TX Laptop,189577,64 bit Windows 11 Operating System,1024,40.89 cm (16.1 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,598,16,DDR5,Intel,Core i7,12.0,
SAMSUNG Galaxy Book2 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) NP750XED-KC3IN Thin and Lig...,72990,64 bit Windows 11 Operating System,512,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,599,16,DDR4,Intel,Core i5,12.0,
acer Aspire 3 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop,34490,64 bit Windows 11 Operating System,512,39.62 cm (15.6 inch) Display,"Acer Care Center, Quick Access, Acer Product Registration",1 Year International Travelers Warranty (ITW),600,8,DDR4,AMD,Ryzen 3,,2.0
