title,price,Processor,RAM,OS,SSD,Display,In_build_sw,warranty,id_laptop
Lenovo Intel Core i7 12th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 T...,149990,Intel Core i7 Processor (12th Gen),8 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Display,,3 Years Onsite Warranty,690
ASUS Zenbook S 13 OLED Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) UM5302TA-LX702WS Thi...,130999,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,33.78 cm (13.3 Inch) Touchscreen Display,,1 Year Onsite Warranty,691
HP Victus Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 1...,68200,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,692
HP Ryzen 3 Quad Core 5th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15s-eq2146AU Laptop,40490,AMD Ryzen 3 Quad Core Processor (5th Gen),8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,,1 YEAR,693
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,73990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,1 Year Warranty Term,694
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,34990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,93
HP Victus Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,121677,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,40.89 cm (16.1 Inch) Display,,1 Year Onsite Warranty,695
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 250 G8 Laptop,41990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,1 YEAR,696
ASUS Vivobook 11 Celeron Dual Core - (4 GB/128 GB EMMC Storage/Windows 11 Home) E210MA-GJ001W Thin and...,24990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,29.46 cm (11.6 inch) Display,1 Year On site Manufacturing warranty,,,697
HP 15-ec1105AX Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,59890,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts, HP Support Assistant",1 Year Onsite Warranty,698
ASUS Zenbook 14X (2022) Space Edition Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX5401ZAS-KN...,116990,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 inch) Touchscreen Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,699
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 16 2-in-1 2 in 1 Laptop,110888,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,40.64 cm (16 Inch) Touchscreen Display,,1 Year Onsite Hardware Service,700
DELL Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) 3000 Laptop,61890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,,1 YEAR,701
realme Book (Slim) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) RMNB1001 Thin and Light Laptop,46990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,35.56 cm (14 inch) Display,No,1 Year Domestic Warranty,162
Lenovo IdeaPad 3 CB Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14IGL05 Thin and Light Lap...,23990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,Chrome Operating System,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,,,702
DELL XPS 13 Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Laptop,122475,Intel Core i7 Processor (8th Gen),16 GB DDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Display,Microsoft Office Home and Student 2016,1 Year Onsite Warranty,703
DELL G15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) G15...,137490,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display,,1 Year Premium Support,704
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin a...,72890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,705
MSI Summit E15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11SCST-272...,154990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,39.62 cm (15.6 inch) Touchscreen Display,"Cooler Boost 3, True Color 2.0, Nahimic 3, MSI Center",2 Years Carry In Warranty,706
MSI GP76 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/240 ...,179990,Pre-installed Genuine Windows 10 Home OS,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,,43.94 cm (17.3 inches) Display,707
acer aspire 5 gaming Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,61799,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,1 Year International Travelers Warranty (ITW),708
HP Pavilion Gaming Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,68690,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inches) Display,"Microsoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts",1 Year Onsite Warranty,709
HP Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 T...,122560,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,512 GB SSD,41.15 cm (16.2 Inch) Touchscreen Display,,1 Year Onsite Warranty,710
ASUS Chromebook Flip Touch Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C523NA-A20303 Chrom...,25990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System,39.62 cm (15.6 inch) Touchscreen Display,1 Year Onsite Warranty,,,711
HP 14s Ryzen 5 Quad Core 3500U 3rd Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-dk0093AU Thin ...,49290,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,35.56 cm (14 inch) Display,"HP Audio Switch, HP ePrint, HP Connection Optimizer, HP Support Assistant, HP Documentation, HP System Event Utility, HP JumpStart, Dropbox, Microsoft Office Home and Student 2019",1 Year Onsite Warranty,712
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,57999,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,713
ASUS Ryzen 5 Hexa Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) KM513UA-BQ512TS Thin and Light Lap...,69092,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home and Student 2019,1 Year Onsite Warranty,714
MSI GS Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1060) GS65...,149990,512 GB SSD for Reduced Boot Up Time and in Game Loading,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",NVIDIA Geforce GTX 1060 for Desktop Level Performance,Per-Key RGB Gaming Keyboard Helps in Customizing Each Key,Intel Core i7 Processor (8th Gen),,16 GB DDR4 RAM,715
HP 15s Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15s-FQ2535TU Thin and Light Laptop,64490,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"Microsoft Office Home and Student 2019, HP Documentation, HP CoolSense , HP SSRM , HP Smart, HP Support Assistant",1 Year Onsite Warranty,716
Lenovo Legion Y540 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,64390,Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,,1 Year Onsite Warranty,717
ASUS Chromebook Flip Touch Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C214MA-BU0452 Chrom...,22990,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Chrome Operating System,29.46 cm (11.6 inch) Touchscreen Display,1 Year Onsite Warranty,,,718
Lenovo Ideapad 520 Core i5 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,64821,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,2 TB HDD,39.62 cm (15.6 inch) Display,"Lenovo App Explorer, Lenovo Companion 3.0, Microsoft Office Home and Student 2016",1 Year Onsite Warranty,719
Lenovo Legion 5 Pro Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,157990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,40.64 cm (16 inch) Display,,3 Years Onsite�Warranty�+ 3 Years Legion Ultimate Support + 1 Year Accidental Damage Protection,720
Lenovo Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,68990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,721
DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti...,103990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2021,1 Year Onsite Warranty,722
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX...,59990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 inch) Display,,1 Year On site Manufacturing warranty,171
HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070) 16-b...,195210,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,40.89 cm (16.1 inch) Display,Microsoft Office Home & Student 2019,1 Year Onsite Warranty,723
LG Gram Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 17Z90Q Thin and Light Laptop,106002,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,43.18 cm (17 Inch) Display,,"Onsite 3 year warranty - 1st year internationally cover-up, rest 2 year India",724
MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 B11SBU-496I...,80590,Intel Core i7 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,,1 Year Warranty Term,725
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin ...,53990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,,1 Year Onsite Hardware Service,577
DELL Ryzen 3 Dual Core 3rd Gen - (8 GB/256 GB SSD/Windows 10 Home) D560584WIN9BD Laptop,43490,AMD Ryzen 3 Dual Core Processor (3rd Gen),8 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,,1 YEAR,726
HP Pavilion Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-ec0000AX Thi...,64700,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,"Microsoft Office Home & Student 2019, HP Documentation",1 Year Onsite Warranty,727
MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,114990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display,,2 Year Carry-In Warranty Term,728
HP Spectre Folio Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ak1004TU 2 in 1 Laptop,239759,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,33.78 cm (13.3 inch) Touchscreen Display,Microsoft Office 2019 Home and Student,1 Year Onsite Warranty,729
ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-BQ312WS Laptop,35989,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,,1 year,730
acer Swift 3 OLED Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) SF314-71 Thin and Light Laptop,115999,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,731
Lenovo IdeaPad 5 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14ITL6 Thin a...,69000,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,Windows 10 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,Microsoft Office Home & Student 2019,3 Years Warranty + 1 Year Premium Care + 1 Year ADP,732
Lenovo Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IHU5 Thin and Light Laptop,72990,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,,3 Years Warranty,733
ASUS ROG Zephyrus M16 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce ...,152990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 10 Operating System,1 TB SSD,40.64 cm (16 inch) Display,Office Home and Student 2019,1 Year Onsite Warranty,734
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Laptop,81490,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,,1 Year Onsite Warranty,735
acer Aspire 3 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) A315-58 Thin and Light Laptop,37000,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,39.62 cm (15.6 inch) Display,"Acer Care Center, Quick Access, Acer Product Registration",1 Year International Travelers Warranty (ITW),736
acer Chromebook Celeron Dual Core - (4 GB/16 GB EMMC Storage/Chrome OS) C733 Chromebook,23989,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,Chrome Operating System,29.46 cm (11.6 inch) Display,1 Year International Travelers Warranty (ITW),,,737
ASUS EeeBook 12 Celeron Dual Core - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ011W Thin and L...,21990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,29.46 cm (11.6 Inch) Display,1 Year Onsite warranty,,,738
SAMSUNG Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light Laptop,70990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,739
MSI Katana GF66 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX ...,73990,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,"Matrix Display (Extend)?Cooler Boost 5?Hi-Res Audio?Nahimic 3, Thin Bezel?Speaker Tuning Engine",2 Year On-Site Warranty,740
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home...,261990,AMD Ryzen 9 Octa Core Processor,32 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,40.64 cm (16 Inch) Touchscreen Display,,1 Year Onsite Warranty,741
acer Aspire 3 Pentium Quad Core - (4 GB/256 GB SSD/Windows 11 Home) A314-35 Thin and Light Laptop,37990,Intel Pentium Quad Core Processor,4 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,742
HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX 1...,62180,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,"Microsoft Office Home & Student 2019, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Smart, HP Jumpstarts",1 Year onsite warranty,743
DELL Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,60790,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,Office Home and Student 2019,1 Year Onsite Warranty,744
HP HP Envy Ryzen 7 Octa Core 4700U - (16 GB/1 TB SSD/Windows 10 Home) 13-ay0508au Thin and Light Lapto...,84690,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,33.78 cm (13.3 inch) Touchscreen Display,"""Microsoft Office 2019 Home & Student, HP Documentation, HP e-service, HP BIOS recovery, HP SSRM, HP Jumpstart """,1 Year Onsite Warranty,745
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,70500,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,"Windows 11, 1 Year McAfee",1 Year Onsite Warranty,746
ASUS ExpertBook B9 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and ...,132790,Intel Core i5 Processor (10th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,35.56 cm (14 inch) Display,,3 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase,747
ASUS Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Laptop,28960,Intel Pentium Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,35.56 cm (14 inch) Display,,1 YEAR,748
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 14 Laptop Thin ...,59999,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,,1 Year Onsite Hardware Service,749
DELL Core i5 5th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 7548 Laptop,68990,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)",Intel Core i5 Processor (5th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,1 TB HDD,39.62 cm (15.6 inch) Touchscreen Display,1 Year Onsite Warranty,750
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,59990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,751
HP Ryzen 7 Octa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA® GeFo...,85990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,39.62 cm (15.6 inch) Display,,1 Year,752
DELL Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5410 2 in 1 Laptop,99900,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 inch) Touchscreen Display,Office Home and Student 2021,1 Year Onsite Warranty,753
DELL Vostro Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Metal Thin and Li...,60990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,,1 Year Onsite Hardware Service,754
Lenovo B50-70 Notebook (4th Gen Ci5/ 8GB/ 1TB/ Win8/ 2GB Graph) (59-427747),52490,Intel Core i5 Processor (4th Gen),8 GB DDR3 RAM,64 bit Windows 8 Operating System,1 TB HDD,39.62 cm (15.6 inch) Display,,"Please Register your Warranty: http://support.lenovo.com/us/en/contactus/basewarrantyregistration, 1 Year Warranty Warranty to be Registered within 30 Days from the Date of Purchase",755
acer P2 Series Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) TMP214-52 Thin and Light Laptop,47990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD,35.56 cm (14 inch) Display,,1 Year warranty,756
Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core - (4 GB/128 GB EMMC Storage/Chrome OS) CB 11IJL6 Ch...,28490,Intel Celeron Dual Core Processor,4 GB LPDDR4X RAM,64 bit Chrome Operating System,29.46 cm (11.6 inch) Touchscreen Display,1 Year Onsite�Warranty,,,757
ASUS ASUS TUF Gaming A15 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,115990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,39.62 cm (15.6 Inch) Display,,1 Year Onsite Warranty,758
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,54990,Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,35.56 cm (14 Inch) Display,,1 Year Onsite Warranty,302
